topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic8,app14,VS,0.373410950382264,230,0.0,0,0,0.0,-1,0,prioVS,1000,132,20480,Medium-load
topic8,app6,RT,0.916209750100128,230,0.0,0,0,0.0,-1,1,prioVS,1000,132,20480,Medium-load
topic9,app2,AN,0.967612769626313,230,0.0,0,0,0.0,-1,1,prioVS,1000,138,1500,Medium-load
topic9,app7,RT,0.9733824572722,230,0.0,0,0,0.0,-1,1,prioVS,1000,138,1500,Medium-load
topic9,app8,RT,0.970202064146681,230,0.0,0,0,0.0,-1,1,prioVS,1000,138,1500,Medium-load
topic1,app1,AN,0.910483656813841,230,0.0,0,0,0.02,-1,0,dropVS2,1000,260,200,Medium-load
topic1,app3,AN,0.898316233062921,230,0.0,0,0,0.02,-1,0,dropVS2,1000,260,200,Medium-load
topic1,app5,RT,0.908861333646625,230,0.0,0,0,0.02,-1,0,dropVS2,1000,260,200,Medium-load
topic1,app7,RT,0.891826940395769,230,0.0,0,0,0.02,-1,0,dropVS2,1000,260,200,Medium-load
topic10,app11,TS,0.682253868556001,230,0.0,0,0,0.02,-1,0,dropVS2,1000,200,1000,Medium-load
topic10,app9,TS,0.679452279774004,230,0.0,0,0,0.02,-1,0,dropVS2,1000,200,1000,Medium-load
topic11,app12,TS,0.792564782113604,230,0.0,0,0,0.02,-1,0,dropVS2,1000,300,20480,Medium-load
topic11,app15,VS,0.793717639155577,230,0.0,0,0,0.02,-1,0,dropVS2,1000,300,20480,Medium-load
topic11,app8,RT,0.794662618386053,230,0.0,0,0,0.02,-1,0,dropVS2,1000,300,20480,Medium-load
topic12,app10,TS,0.805499602734932,230,0.0,0,0,0.02,-1,0,dropVS2,1000,330,500,Medium-load
topic12,app2,AN,0.801037505722738,230,0.0,0,0,0.02,-1,0,dropVS2,1000,330,500,Medium-load
topic12,app9,TS,0.791440623853004,230,0.0,0,0,0.02,-1,0,dropVS2,1000,330,500,Medium-load
topic13,app10,TS,0.79321313944428,230,0.0,0,0,0.02,-1,0,dropVS2,1000,310,6000,Medium-load
topic13,app11,TS,0.790489585638729,230,0.0,0,0,0.02,-1,0,dropVS2,1000,310,6000,Medium-load
topic13,app12,TS,0.796065404670948,230,0.0,0,0,0.02,-1,0,dropVS2,1000,310,6000,Medium-load
topic14,app1,AN,0.896151040198015,230,0.0,0,0,0.02,-1,0,dropVS2,1000,40,20480,Medium-load
topic14,app13,VS,0.902925466258107,230,0.0,0,0,0.02,-1,0,dropVS2,1000,40,20480,Medium-load
topic14,app16,VS,0.899910312758387,230,0.0,0,0,0.02,-1,0,dropVS2,1000,40,20480,Medium-load
topic14,app5,RT,0.895215785864129,230,0.0,0,0,0.02,-1,0,dropVS2,1000,40,20480,Medium-load
topic15,app15,VS,0.673533201078029,230,0.0,0,0,0.02,-1,0,dropVS2,1000,60,20480,Medium-load
topic15,app6,RT,0.672895872162659,230,0.0,0,0,0.02,-1,0,dropVS2,1000,60,20480,Medium-load
topic16,app16,VS,0.791320249840252,230,0.0,0,0,0.02,-1,0,dropVS2,1000,75,20480,Medium-load
topic16,app3,AN,0.789640446596826,230,0.0,0,0,0.02,-1,0,dropVS2,1000,75,20480,Medium-load
topic16,app4,AN,0.788030197307005,230,0.0,0,0,0.02,-1,0,dropVS2,1000,75,20480,Medium-load
topic17,app10,TS,0.786439523872554,230,0.0,0,0,0.02,-1,0,dropVS2,1000,65,20480,Medium-load
topic17,app16,VS,0.789204615528595,230,0.0,0,0,0.02,-1,0,dropVS2,1000,65,20480,Medium-load
topic17,app7,RT,0.778637654943311,230,0.0,0,0,0.02,-1,0,dropVS2,1000,65,20480,Medium-load
topic18,app10,TS,0.0,230,0.0,0,0,0.02,-1,0,dropVS2,1000,25,100,Medium-load
topic18,app12,TS,0.0,230,0.0,0,0,0.02,-1,0,dropVS2,1000,25,100,Medium-load
topic19,app13,VS,0.786182129870506,230,0.0,0,0,0.02,-1,0,dropVS2,1000,170,20480,Medium-load
topic19,app2,AN,0.784388570405687,230,0.0,0,0,0.02,-1,0,dropVS2,1000,170,20480,Medium-load
topic19,app5,RT,0.786779434059375,230,0.0,0,0,0.02,-1,0,dropVS2,1000,170,20480,Medium-load
