topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
energymanagement,app12,TS,1.4207313079772328,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app1,AN,1.402240301781858,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app24,RT,1.4061327820827296,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app27,RT,1.4093248145505397,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app2,AN,1.400018127245576,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app3,AN,1.4033651721675482,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app4,AN,1.41575017025061,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app5,AN,1.4067609198865798,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
energymanagement,app6,AN,1.412146790817013,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,3324693.6,60
firedetection,app1,AN,1.269247242059667,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
firedetection,app22,RT,1.3149424873192972,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
firedetection,app23,RT,1.2904669628438028,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
firedetection,app25,RT,1.3351795025874211,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
firedetection,app27,RT,1.3490752842251474,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
firedetection,app29,RT,1.348579006309716,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,191693.0,60
intrusiondetection,app21,RT,1.3534182178553138,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app24,RT,1.3755592912427923,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app2,AN,1.3563879629723077,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app36,VS,1.3574126049951591,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app40,VS,1.3576805285712952,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app41,VS,1.3604121438571517,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
intrusiondetection,app6,AN,1.3452210870146246,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,47583046.2,60
occupancymanagement,app12,TS,1.4977413031529636,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
occupancymanagement,app21,RT,1.469692004385755,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
occupancymanagement,app42,VS,1.4431298689598318,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
occupancymanagement,app43,VS,1.4953109334497428,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
occupancymanagement,app44,VS,1.5025997837529124,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
occupancymanagement,app5,AN,1.4833372667884617,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,280313.84,60
printing,app11,TS,1.4552485924343177,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app12,TS,1.4589761424172856,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app13,TS,1.4718531332679878,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app14,TS,1.4764278537015352,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app15,TS,1.4765972877917832,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app16,TS,1.4789693650536442,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app2,AN,1.48504830524,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app4,AN,1.477396068088473,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
printing,app5,AN,1.4642819765863515,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,624394.2,60
